line_hom_a line_hom_b line_hom_c centroid_x centroid_y centroid_z point1_x point1_y point1_z point2_x point2_y point2_z
-0.9998348669751432 -0.018172473161278093 335.8450289392343 332.18598832992404 204.36929268888764 1.0 333.5720297894315 128.11040563538754 1.0 330.7999468704166 280.6281797423877 1.0
-0.9987989733998293 -0.048996027751716895 553.9968407795552 547.1508038060188 153.13852954027146 1.0 547.7655193471767 140.6073656966907 1.0 546.536088264861 165.66969338385223 1.0
0.03672197578314324 0.9993255207861862 -186.99540247929542 556.8670462379484 166.65855202205807 1.0 546.8346597635355 167.0272097271777 1.0 566.8994327123615 166.28989431693842 1.0
0.10241216276350777 -0.9947420514475603 163.41543680300805 558.1387403858483 221.7415379263785 1.0 569.3980896672776 222.90072719513708 1.0 546.879391104419 220.5823486576199 1.0
0.026691989063393103 0.9996437053869942 -229.96468658750106 560.610381231195 215.07751138153702 1.0 549.3350433332824 215.37857984646635 1.0 571.8857191291075 214.77644291660766 1.0
-0.03601504374543446 0.9993512478723457 -198.18342462130164 630.6550958466366 221.0398955890588 1.0 623.11983437332 220.76833664302 1.0 638.1903573199531 221.31145453509762 1.0
0.9999114830450707 -0.013305114603312646 -169.13221155882135 169.66275183576977 38.7461710899243 1.0 170.17018571172557 76.88105189192375 1.0 169.15531795981397 0.6112902879248594 1.0
0.9986360790651518 0.05221093361911603 -493.7021614654381 481.667606949262 243.08148062469587 1.0 480.22865337785447 270.60427810980116 1.0 483.1065605206695 215.55868313959056 1.0
0.22791024602824334 -0.973682145135334 79.99822335956839 630.8144669065482 229.81555616316103 1.0 638.7570643194049 231.67468374346174 1.0 622.8718694936915 227.95642858286033 1.0
-0.0745625973010533 -0.9972163351468532 210.38361079687454 16.231846856586078 209.75721592592146 1.0 31.909394104805944 208.5849942113974 1.0 0.5542996083662111 210.92943764044554 1.0
-0.9764855692812122 0.2155827752524468 244.9634315964589 353.6644512614409 465.6438869503637 1.0 350.88779560811594 453.06698152199675 1.0 356.44110691476584 478.22079237873066 1.0
0.9999874741498599 -0.0050051516843342796 -196.87524171199053 197.1435717430141 53.11739922287647 1.0 197.4063389150182 105.61608401684886 1.0 196.88080457101 0.618714428904088 1.0
-0.9970788788647161 -0.07637872296576304 636.0227610820624 618.6367257464468 251.28919946540918 1.0 619.7387547978916 236.90286452258144 1.0 617.534696695002 265.6755344082369 1.0
